ra_j2000,dec_j2000,primary_name,gaiadr2_source_id,gaiaedr3_source_id,hip,hd,tic,2mass,wisea,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,gmag,bp_rp,radial_velocity,radial_velocity_error,ref_epoch,gaia_teff,gaia_teff_lower,gaia_teff_upper,gaia_radius,gaia_radius_lower,gaia_radius_upper,gaia_lum,gaia_lum_lower,gaia_lum_upper,spectrum_hires,spectrum_hires_resolution,spectrum_hires_nobs,spectrum_hires_snr,spectrum_harps,spectrum_harps_nobs,spectrum_harps_snr,spectrum_sophie,spectrum_sophie_nobs,spectrum_sophie_snr,spectrum_hermes,spectrum_hermes_snr,spectrum_hermes_nobs
245.3114616138658,22.9884436366908,HD147442,1301701718658018048,1301701718658682624,80117,147442,458722376,16211474+2259185,J162114.73+225918.1,245.31144466435,0.1695,22.98833128981,0.2324,18.8426,0.3607,-3.511,0.28,-25.278,0.328,7.929467,0.690673,-21.74,0.66,J2016.0,6416.52685546875,6071.0,6868.0,0.6918556690216064,0.6038860082626343,0.7728497385978699,0.7310141324996948,0.7172836661338806,0.744744598865509,,,,,,,,,,,,,
245.6446589142179,-11.32369097671,HD147472,4331860382175630848,4331860382175630848,,147472,136022342,16223473-1119252,J162234.67-111925.6,245.64437020169,0.0285,-11.3238545826,0.0183,14.3505,0.0324,-63.696,0.037,-36.811,0.024,7.802536,0.642132,-21.58,0.24,J2016.0,6398.32373046875,6164.7998046875,6636.51513671875,1.3521708250045776,1.2568509578704834,1.4565521478652954,2.7607219219207764,2.744697332382202,2.7767465114593506,,,,,,,,,,,,,
245.6363418367434,-4.2492473681335,HD147512,4356054757585316992,4356054757585316992,80218,147512,71960105,16223272-0414571,J162232.67-041459.0,245.63599026174,0.0227,-4.250032852,0.0181,37.16,0.0269,-78.887,0.03,-176.734,0.022,7.161991,0.8827,-20.17,0.15,J2016.0,5574.5,5519.0,5774.25,0.9331734776496887,0.8697271943092346,0.9520361423492432,0.7576055526733398,0.7561687231063843,0.7590423822402954,,,,,true,29,462.7,true,27,359.2,,,
246.0471191988681,7.4591801244662,HD147887,4439865890409917696,4439865890409917696,80352,147887,369080233,16241130+0727331,J162411.31+072732.0,246.04711483426,0.0154,7.45873441361,0.0135,13.9869,0.0214,-0.974,0.02,-100.285,0.018,7.843882,0.779724,6.93,0.15,J2016.0,5842.0,5762.5,5888.25,1.628199577331543,1.60272216796875,1.673435091972351,2.781994104385376,2.770496129989624,2.793492078781128,,,,,,,,true,2,86.5,,,
244.8866963826176,70.3685714455159,HD148004,1652932530531522432,1652932530531522432,79981,148004,230077650,16193281+7022067,J161932.94+702207.1,244.88755125318,0.0159,70.36869259087,0.0145,22.9134,0.0155,64.622,0.019,27.257,0.02,7.401253,0.699223,-3.5,0.24,J2016.0,6134.0,6076.75,6196.33349609375,1.105230450630188,1.0831056833267212,1.1261537075042725,1.5580288171768188,1.5549236536026,1.5611339807510376,,,,,,,,,,,,,
245.7795296187452,50.3442177685492,HD148049,1423602030208324864,1423602030208324864,80264,148049,162631539,16230707+5020392,J162307.15+502039.1,245.77991434132,0.0127,50.34418663714,0.0128,19.841,0.0133,55.242,0.017,-7.005,0.018,7.289368,0.699758,-32.02,0.17,J2016.0,6095.75,6058.0,6159.0,1.3606516122817993,1.3328485488891602,1.3776620626449585,2.3030171394348145,2.29856014251709,2.307474136352539,,,,,,,,true,2,67.1,,,
246.0726729904547,55.3319734282206,HD148329,1428737952100331520,1428737952100331520,80364,148329,207468713,16241743+5519552,J162417.42+551951.8,246.07264169005,0.0153,55.33053277204,0.0173,22.7123,0.0167,-4.006,0.019,-324.148,0.022,6.792691,0.743793,-42.85,0.15,J2016.0,5986.0,5953.75,6044.25,1.5496783256530762,1.5199528932571411,1.5665122270584106,2.77795147895813,2.7723238468170166,2.783579111099243,,,,,,,,true,1,83.2,,,
246.8568686841337,21.2242335872649,HD148453,1297453618045766016,1297453618045766016,80602,148453,345645583,16272565+2113270,J162725.60+211327.7,246.85660758728,0.0162,21.2244077405,0.0165,13.4238,0.0229,-54.762,0.02,39.184,0.022,7.893806,0.606499,-23.49,0.47,J2016.0,6250.73291015625,6207.63330078125,6441.0400390625,1.445764422416687,1.3615933656692505,1.4659099578857422,2.8748390674591064,2.863152503967285,2.8865256309509277,,,,,,,,,,,true,174.7751766702661,1
247.219421245456,18.4140555887434,HD148653A,4467355154275146112,4467355154275146112,,148653A,1205012279,,,247.21778836643,0.0124,18.41575935482,0.0113,51.808,0.0175,-348.586,0.015,383.346,0.015,7.414201,1.070373,nan,nan,J2016.0,4986.19970703125,4883.31689453125,5158.6748046875,0.7794620990753174,0.7282123565673828,0.8126518726348877,0.338347852230072,0.3380149006843567,0.33868080377578735,true,71600.0,2,133.7,,,,,,,,,
247.2199206407548,18.4137336557306,HD148653B,4467355158571184256,4467355158571184256,,148653B,1205012280,,,247.21840215098,0.0135,18.41543716752,0.0128,51.7909,0.0189,-324.167,0.017,383.289,0.017,7.583468,1.07863,nan,nan,J2016.0,5025.72021484375,4936.52490234375,5161.259765625,0.7059920430183411,0.669398844242096,0.7317348718643188,0.2864755392074585,0.2861895263195038,0.2867615520954132,true,71600.0,2,133.7,,,,,,,,,
247.5091764094956,-0.8007081623578,HD148713,4359371773713413760,4359371773713413760,80805,148713,72334569,16300220-0048025,J163002.21-004802.7,247.50925566428,0.0242,-0.80077597968,0.0136,11.3966,0.0305,17.831,0.034,-15.259,0.023,7.892882,0.728862,-11.17,0.17,J2016.0,6028.0,5984.10009765625,6913.10009765625,1.8421005010604858,1.4006000757217407,1.8692272901535034,4.036587238311768,4.010128974914551,4.063045501708984,,,,,,,,,,,,,
247.6067733457765,-10.4413883510043,HD148729,4332338875891869696,4332338875891869696,80831,148729,164063794,16302563-1026290,J163025.53-102629.8,247.60617665624,0.0192,-10.44173783557,0.0093,18.6148,0.022,-132.032,0.027,-78.634,0.017,7.34002,0.728528,21.12,0.13,J2016.0,6026.0,5949.75,6081.33349609375,1.4462741613388062,1.4200748205184937,1.48358154296875,2.4849202632904053,2.474910020828247,2.4949305057525635,,,,,,,,,,,,,
247.6185776069655,4.1782230090619,HD148816,4433711099194059904,4433711099194059904,80837,148816,281371481,16302844+0410411,J163028.19+041027.7,247.61663676327,0.0152,4.17203110145,0.0126,23.4482,0.02,-435.529,0.022,-1393.18,0.02,7.13478,0.740528,-47.57,0.22,J2016.0,5944.0,5869.33349609375,6020.5,1.3057012557983398,1.2727299928665161,1.339133381843567,1.9173330068588257,1.912243127822876,1.9224228858947754,,,,,true,28,625.5,true,3,93.6,,,
246.3717634766707,71.3845777903688,HD148941,1653270595998453504,1653270595998453504,80467,148941,230085290,16252924+7123046,J162529.28+712303.9,246.37205269897,0.1254,71.38443431315,0.1183,28.2998,0.1201,20.773,0.148,-32.282,0.14,6.950335,0.784889,3.87,4.01,J2016.0,5864.0,5820.0,5908.0,1.2121161222457886,1.1941287517547607,1.2305128574371338,1.565160870552063,1.5555717945098877,1.5747499465942383,,,,,,,,,,,,,
247.5939568769006,40.7366633605592,HD149025,1332953343812327552,1332953343812327552,80827,149025,255929944,16302254+4044119,J163022.46+404412.4,247.59346091526,0.022,40.73683653002,0.0243,11.908,0.025,-84.555,0.027,38.963,0.031,7.768372,0.709208,-53.39,0.18,J2016.0,6033.25,5931.5,6147.90283203125,1.9129934310913086,1.8423075675964355,1.9791879653930664,4.368445873260498,4.342922210693359,4.393969535827637,,,,,,,,,,,,,
36.0395210225987,-7.40560214091,HD14907,2486706972561857792,2486706972561857792,11191,14907,1112740,02240948-0724202,J022409.47-072420.4,36.03948633028,0.0278,-7.40570311305,0.0199,14.6525,0.0322,-7.741,0.029,-22.719,0.023,7.951748,0.630785,21.02,0.63,J2016.0,6443.0,6300.0,6543.5498046875,1.2023292779922485,1.1656626462936401,1.257530689239502,2.244368076324463,2.2302744388580322,2.2584617137908936,,,,,,,,,,,,,
247.5623220194289,47.952379591804,HD149105,1410183796461158912,1410183796461158912,80818,149105,307917996,16301497+4757080,J163014.88+475705.5,247.56169689988,0.0132,47.9511545534,0.0168,19.1864,0.0159,-94.201,0.018,-275.634,0.021,6.838748,0.758714,-47.26,0.18,J2016.0,6019.66650390625,5958.33349609375,6047.0,1.78075110912323,1.7646888494491577,1.8176006078720093,3.751378297805786,3.7432825565338135,3.759474039077759,,,,,,,,true,1,79.8,,,
248.2127113229608,2.0848278638474,HD149143,4432401099808805888,4432401099808805888,81022,149143,281520119,16325104+0205053,J163251.05+020504.4,248.21267022741,0.0208,2.08444262703,0.0147,13.6279,0.0247,-9.24,0.027,-86.678,0.022,7.752188,0.797976,12.16,0.15,J2016.0,5823.0,5782.0,5876.0,1.7596726417541504,1.728072166442871,1.7847167253494263,3.2073447704315186,3.1871376037597656,3.2275519371032715,true,71600.0,2,120.9,true,24,366.9,true,1,32.8,,,
248.3474168700688,-4.2619801056194,HD149200,4354366423123745280,4354366423123745280,81062,149200,57911824,16332338-0415430,J163323.34-041543.9,248.34713116002,0.018,-4.26220582333,0.0094,19.4317,0.0216,-64.107,0.025,-50.786,0.018,7.119949,0.664712,-6.97,0.19,J2016.0,6292.25,6209.33349609375,6388.0,1.4070265293121338,1.3651626110076904,1.444854974746704,2.7959096431732178,2.7875258922576904,2.804293394088745,,,,,true,16,257.0,,,,,,
247.254643170769,64.7867268906771,HD149222,1629912669761267200,1629912669761267200,80738,149222,198207398,16290113+6447122,J162900.88+644713.4,247.25318156836,0.0174,64.78722998107,0.0184,15.6322,0.0177,-140.091,0.024,113.194,0.023,7.546641,0.747971,-34.04,0.17,J2016.0,5946.5,5874.125,6002.0,1.6143274307250977,1.5846103429794312,1.6543526649475098,2.9357807636260986,2.926618814468384,2.9449427127838135,,,,,,,,true,4,92.2,,,
247.9836588646907,44.2641995171657,HD149304,1405639721062296448,1405639721062296448,80963,149304,284799302,16315608+4415512,J163156.05+441551.2,247.98352398685,0.0132,44.26423157537,0.0185,13.6803,0.0172,-21.733,0.017,7.213,0.024,7.67372,0.597964,-7.11,0.33,J2016.0,6431.0,6306.10009765625,6520.5,1.4730794429779053,1.4329181909561157,1.5320096015930176,3.3439600467681885,3.330798387527466,3.357121706008911,,,,,,,,,,,true,156.2296777605114,1
36.097132629171,-3.1040356195243,HD14938,2490426551679224064,2490426551679224064,11218,14938,251057639,02242330-0306143,J022423.35-030615.5,36.09737800314,0.032,-3.10452430275,0.025,17.2821,0.0338,55.128,0.038,-109.954,0.029,7.06749,0.684142,-7.54,19.16,J2016.0,6147.7001953125,6097.0,6169.33349609375,1.7159359455108643,1.7039228677749634,1.7445926666259766,3.7892003059387207,3.7747395038604736,3.8036611080169678,,,,,,,,,,,,,
248.833931749212,-9.6723280555774,HD149463,4338232326936846976,4338232326936846976,81217,149463,152710973,16352014-0940204,J163520.12-094020.8,248.83378119507,0.0194,-9.67251225596,0.0088,13.1405,0.0249,-33.393,0.029,-41.445,0.019,7.941032,0.668079,-23.5,0.14,J2016.0,6127.9501953125,5880.0498046875,6359.5,1.50071382522583,1.3934211730957031,1.6299201250076294,2.8612210750579834,2.847334623336792,2.875107526779175,,,,,,,,,,,,,
248.7122649228136,21.7426074691354,HD149560,1297729698543303040,1297729698543303040,81177,149560,347557347,16345097+2144332,J163450.92+214433.8,248.71212478796,0.1622,21.74282938654,0.1879,19.4913,0.2653,-29.287,0.21,49.931,0.26,7.859397,0.868352,-35.65,0.42,J2016.0,5657.5,5553.33349609375,5716.0,1.2155613899230957,1.190807580947876,1.2615907192230225,1.3637875318527222,1.3435171842575073,1.384057879447937,,,,,,,,,,,,,
249.0126173973937,1.3813891150334,HD149652,4432109042032654848,4432109042032654848,81279,149652,281690605,16360302+0122529,J163602.92+012252.1,249.01197100904,0.0181,1.38099565706,0.0086,18.9855,0.0213,-145.395,0.025,-88.528,0.02,7.139465,0.657799,-31.0,0.14,J2016.0,6149.7998046875,5977.625,6267.33349609375,1.4980906248092651,1.4424289464950562,1.5856331586837769,2.8921098709106445,2.8836913108825684,2.9005284309387207,,,,,,,,,,,,,
249.2023184812182,-6.294302850533,HD149724,4351579573463528576,4351579573463528576,81347,149724,152816026,16364856-0617395,J163648.54-061739.4,249.20221661991,0.0199,-6.29431109293,0.0108,17.8163,0.0241,-22.781,0.029,-1.855,0.021,7.691158,0.866174,-33.31,0.16,J2016.0,5617.767578125,5529.8251953125,5696.5,1.4938267469406128,1.4528191089630127,1.5417180061340332,2.002397060394287,1.995215654373169,2.0095784664154053,true,71600.0,2,123.0,true,9,118.0,,,,,,
249.2851166021265,0.254340417242,HD149806A,4383374219923745024,4383374219923745024,81375,149806A,281738302,16370844+0015157,J163708.52+001517.8,249.28553165095,0.0178,0.25469026974,0.0092,49.2036,0.0222,93.385,0.025,78.717,0.019,6.884097,0.984958,10.47,0.12,J2016.0,5319.0,5284.9501953125,5352.0,0.8911705613136292,0.8802146911621094,0.9026908278465271,0.5727120637893677,0.5719886422157288,0.5734354853630066,true,71600.0,2,140.0,,,,,,,,,
249.1083363874839,30.9416823715756,HD149890,1312210782076778624,1312210782076778624,81312,149890,57011334,16362601+3056306,J163626.06+305625.6,249.10832324131,0.0116,30.93961351586,0.0137,26.003,0.0164,-2.537,0.016,-465.493,0.018,6.969695,0.714095,-4.81,0.19,J2016.0,6081.0,6060.0,6134.0,1.210740089416504,1.1899079084396362,1.2191458940505981,1.8059117794036865,1.8028205633163452,1.8090029954910278,,,,,,,,true,5,108.9,,,
249.2039806491792,26.5321755985886,HD149931,1304398236565585152,1304398236565585152,81349,149931,458514423,16364895+2631560,J163648.94+263155.2,249.20398680203,0.023,26.53185887806,0.0288,11.4294,0.0372,1.239,0.03,-71.262,0.037,7.929841,0.655868,-20.96,0.3,J2016.0,6550.375,6051.5,7194.875,1.621867060661316,1.3443150520324707,1.9002970457077026,4.363046646118164,4.283070087432861,4.443023204803467,,,,,,,,,,,,,
249.4410427141783,0.0401666702082,HD149933,4383355047189886080,4383355047189886080,81421,149933,281793550,16374584+0002245,J163745.71+000222.3,249.44015331668,0.0212,0.03916359302,0.0108,24.9801,0.0266,-200.114,0.029,-225.692,0.021,7.864822,0.911835,-38.35,0.13,J2016.0,5532.75,5445.0,5611.0,1.022243857383728,0.9939305782318115,1.0554577112197876,0.8822017312049866,0.8793120384216309,0.8850914239883423,,,,,true,13,274.0,true,1,51.1,,,
249.2719681990443,26.7541881739342,HD149973,1304418714969747712,1304418714969747712,81370,149973,458516312,16370527+2645150,J163705.23+264515.4,249.27173492566,0.0128,26.75436622371,0.0155,15.009,0.0211,-46.868,0.016,40.061,0.02,7.914406,0.649264,-23.09,0.3,J2016.0,6229.0,6120.0,6320.5,1.2845982313156128,1.2476739883422852,1.3307642936706543,2.238219738006592,2.229886293411255,2.2465531826019287,,,,,,,,,,,true,174.0091938566435,1
249.6249001417402,12.6623796320665,HD150122,4461097047624878720,4461097047624878720,81476,150122,1204816990,16382998+1239440,,249.62471819454,0.0305,12.66247706006,0.0244,17.1595,0.0444,-39.942,0.035,21.921,0.03,7.521219,0.766629,-47.86,0.61,J2016.0,5914.97509765625,5790.38232421875,6040.7001953125,1.5072988271713257,1.4452089071273804,1.5728622674942017,2.505561590194702,2.497647285461426,2.5134758949279785,,,,,,,,true,14,161.3,,,
36.5399594241604,34.4694510133096,HD15013,326940164774368384,326940164774368384,11352,15013,285390107,02260956+3428102,J022609.68+342809.5,36.54058146823,0.1258,34.46922738305,0.1069,22.494,0.1363,115.387,0.156,-50.317,0.125,7.823375,0.906904,nan,nan,J2016.0,5500.0,5307.33349609375,5556.5,1.1692728996276855,1.1456148624420166,1.2557076215744019,1.127138376235962,1.1206685304641724,1.1336082220077515,,,,,,,,,,,,,
